"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gbp5_ENSMUSG00000040264","CD103+","Nb","PBS",FALSE,3199.14475982708,0.528477972777819,0.0798758204524622,6.61624468811986,3.68438337659859e-11,2.42844210204631e-08
"Ndrg1_ENSMUSG00000005125","CD103+","Nb","PBS",FALSE,2042.14925529583,0.52280701615694,0.104777346110315,4.9896951542035,6.04746517073152e-07,0.000114850588539062
"Lrrk2_ENSMUSG00000036273","CD103+","Nb","PBS",FALSE,774.188792288101,0.516227945729069,0.124258876147557,4.15445529312569,3.26063358857236e-05,0.00307020162688683
"Il10ra_ENSMUSG00000032089","CD103+","Nb","PBS",FALSE,2924.22102736279,0.515757994349407,0.0750405384920016,6.87305827908445,6.28398778346987e-12,5.41631408567537e-09
"9330175E14Rik_ENSMUSG00000097194","CD103+","Nb","PBS",FALSE,495.381825852874,-0.515714339277865,0.118308474216305,-4.35906508552361,1.30619264413791e-05,0.00160833940412805
"Mtss1l_ENSMUSG00000033763","CD103+","Nb","PBS",FALSE,404.805750080038,-0.514870180706675,0.102536651690203,-5.02132820040067,5.1315390025443e-07,0.000101891038989124
"Dock9_ENSMUSG00000025558","CD103+","Nb","PBS",FALSE,788.381893366486,0.503860739562495,0.0973461010798009,5.17597247320104,2.26726886196684e-07,4.98132305849773e-05
"Nrros_ENSMUSG00000052384","CD103+","Nb","PBS",FALSE,1298.05399012244,0.495590026044045,0.11519365423649,4.30223374133621,1.69084799031266e-05,0.00195200139909416
"Prdm1_ENSMUSG00000038151","CD103+","Nb","PBS",FALSE,1309.54857142596,0.489678766134981,0.119971411665968,4.0816287758485,4.47211873965004e-05,0.00385462234444451
"Slamf1_ENSMUSG00000015316","CD103+","Nb","PBS",FALSE,1071.11456632706,0.487437332023355,0.105675495349303,4.61258620470305,3.97689522386307e-06,0.000594148146445143
"Cc2d2a_ENSMUSG00000039765","CD103+","Nb","PBS",FALSE,467.169580106325,-0.481698509400201,0.112176523148697,-4.29411160088888,1.75394237087514e-05,0.00195200139909416
"Rell1_ENSMUSG00000047881","CD103+","Nb","PBS",FALSE,357.779194424974,0.481190519563094,0.108059254416968,4.45302461283256,8.46690445681385e-06,0.00115697151754389
"Pik3cg_ENSMUSG00000020573","CD103+","Nb","PBS",FALSE,460.14229512406,0.473259847212197,0.114863760043709,4.12018418195701,3.78569653126566e-05,0.00339556562396358
"Arf4_ENSMUSG00000021877","CD103+","Nb","PBS",FALSE,2669.9125494427,0.472769886432709,0.093084290413505,5.07894387261847,3.79538807914645e-07,7.87543026422888e-05
"Ahr_ENSMUSG00000019256","CD103+","Nb","PBS",FALSE,709.133083118781,0.469301051923665,0.119406940195213,3.9302661231954,8.4851893946683e-05,0.00638097631995022
"Ncoa7_ENSMUSG00000039697","CD103+","Nb","PBS",FALSE,1884.35818340895,0.46824068427922,0.0933560867801724,5.01564172651963,5.28567442318071e-07,0.000102113761916793
"Hist1h1c_ENSMUSG00000036181","CD103+","Nb","PBS",FALSE,4709.9819311408,0.467931524082129,0.108903612400477,4.29674933427718,1.73320997067312e-05,0.00195200139909416
"Trim35_ENSMUSG00000022043","CD103+","Nb","PBS",FALSE,2576.44055928755,0.466747288952904,0.0742097387141099,6.2895692269047,3.18348120202599e-10,1.87741615098427e-07
"Mfsd7b_ENSMUSG00000066595","CD103+","Nb","PBS",FALSE,1485.95265689717,0.466568812571015,0.0997116964322045,4.67917836387672,2.88026801721686e-06,0.000454554973703027
"Map4k5_ENSMUSG00000034761","CD103+","Nb","PBS",FALSE,562.158191667735,0.462759487183228,0.0791082800339743,5.84969723756462,4.9246859414393e-09,1.9788499407066e-06
"Slc44a2_ENSMUSG00000057193","CD103+","Nb","PBS",FALSE,280.550565843385,0.459965983994717,0.105270025722935,4.36939176974575,1.24593070820493e-05,0.00155118373171514
"Trim30a_ENSMUSG00000030921","CD103+","Nb","PBS",FALSE,1005.70940656174,0.457997532238874,0.0783033573954068,5.84901525902821,4.94491729940069e-09,1.9788499407066e-06
"Ccnl1_ENSMUSG00000027829","CD103+","Nb","PBS",FALSE,4116.40488415297,0.451146287666028,0.112874695134915,3.99687713111244,6.41835932125833e-05,0.00510054724785104
"Ccr7_ENSMUSG00000037944","CD103+","Nb","PBS",FALSE,26629.1482057021,0.446782677599557,0.111599539068594,4.00344554581847,6.2426575241974e-05,0.00499635553990227
"Gpr126_ENSMUSG00000039116","CD103+","Nb","PBS",FALSE,1541.06480962708,0.437118246933908,0.102395390541062,4.26892504266211,1.96417255258186e-05,0.00207627862751696
"Eno3_ENSMUSG00000060600","CD103+","Nb","PBS",FALSE,4846.50183382323,-0.432114471351705,0.110246175892279,-3.91954158821728,8.871755199029e-05,0.00662720113367466
"Stat1_ENSMUSG00000026104","CD103+","Nb","PBS",FALSE,1849.20843834264,0.42994584808525,0.0892033830030082,4.81983792106574,1.43674898246494e-06,0.00025154331794562
"Mrpl13_ENSMUSG00000022370","CD103+","Nb","PBS",FALSE,473.74823566001,0.427865784617037,0.104210938375372,4.10576654703796,4.02976307130604e-05,0.00355539332393576
"Gpx1_ENSMUSG00000063856","CD103+","Nb","PBS",FALSE,1520.42072580201,0.427697144074319,0.109504183853095,3.90576075748938,9.39294083360987e-05,0.00692420408161833
"Gbp2_ENSMUSG00000028270","CD103+","Nb","PBS",FALSE,4690.62073306062,0.420584686002058,0.0943787843888103,4.45634777694724,8.33677487925054e-06,0.00115325385829632
"Nrip1_ENSMUSG00000048490","CD103+","Nb","PBS",FALSE,1400.42693852898,0.405066250176473,0.104431992698145,3.87875630552503,0.000104991867437226,0.00739895518637811
"Ahnak_ENSMUSG00000069833","CD103+","Nb","PBS",FALSE,19901.4920265824,0.405049364651929,0.10370056623783,3.90595133032329,9.38554025943212e-05,0.00692420408161833
"Chp1_ENSMUSG00000014077","CD103+","Nb","PBS",FALSE,1494.28375401003,0.404940741994216,0.0934383684505907,4.33377368107989,1.46574861289966e-05,0.00176599066747749
