"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Irf2bp2_ENSMUSG00000051495","CD11b+","DBP+FITC","UT",FALSE,1020.46339027833,-0.381358050490687,0.0978501026706014,-3.89736995754082,9.72430089254949e-05,0.0042470784103962
"H2-Q7_ENSMUSG00000060550","CD11b+","DBP+FITC","UT",FALSE,6878.48100646425,-0.381144599764716,0.078762513811055,-4.83916245587402,1.303874356478e-06,0.000189561897880835
"Trim12c_ENSMUSG00000057143","CD11b+","DBP+FITC","UT",FALSE,476.878828087101,0.381094917573148,0.101457572307239,3.75619984695769,0.000172512951949051,0.00640167817844502
"Ptk2b_ENSMUSG00000059456","CD11b+","DBP+FITC","UT",FALSE,2653.13437372407,-0.378343242428622,0.0682730825381519,-5.54161652532971,2.9969204286429e-08,1.09676953479956e-05
"Zfp942_ENSMUSG00000071267","CD11b+","DBP+FITC","UT",FALSE,504.707320240105,0.378131799679745,0.0940788069280308,4.01930904554319,5.83690667717522e-05,0.00299261307076621
"Ly86_ENSMUSG00000021423","CD11b+","DBP+FITC","UT",FALSE,1027.71546274056,0.377346634354022,0.095627441383327,3.94600784979084,7.94650094880903e-05,0.00376500957900492
"Ccnc_ENSMUSG00000028252","CD11b+","DBP+FITC","UT",FALSE,415.783732819284,0.376532875144784,0.103959458700385,3.62192031251302,0.000292424208768446,0.00929191056185484
"Fam126a_ENSMUSG00000028995","CD11b+","DBP+FITC","UT",FALSE,927.544643508722,0.375660757567539,0.0971702001530236,3.86600786018706,0.000110631373754547,0.00473439826474599
"Pign_ENSMUSG00000056536","CD11b+","DBP+FITC","UT",FALSE,1026.36794449726,0.375600599519203,0.077523967002818,4.84496103644374,1.26636528415606e-06,0.000186665760565948
"Ensa_ENSMUSG00000038619","CD11b+","DBP+FITC","UT",FALSE,2858.84437063062,0.37404522659464,0.0935068682231201,4.00018986522056,6.32916835486721e-05,0.00317672030585673
"Baiap2_ENSMUSG00000025372","CD11b+","DBP+FITC","UT",FALSE,835.555263133842,-0.37161035035375,0.0926808883722795,-4.00956828187781,6.0829861385893e-05,0.00308893454013628
"Epc1_ENSMUSG00000024240","CD11b+","DBP+FITC","UT",FALSE,1397.49491935716,-0.370379801415543,0.101255902625752,-3.65785886857865,0.000254331017364071,0.00830486514530222
"mt-Co1_ENSMUSG00000064351","CD11b+","DBP+FITC","UT",FALSE,44423.8517193384,0.37004312540803,0.0982845926000743,3.76501662792414,0.000166537999323797,0.00624546921139031
"Dnm1l_ENSMUSG00000022789","CD11b+","DBP+FITC","UT",FALSE,5056.02540555346,0.36852049072637,0.0895855138373505,4.11361697824771,3.89507518021867e-05,0.0021872186713048
"Sf1_ENSMUSG00000024949","CD11b+","DBP+FITC","UT",FALSE,1894.94600717275,-0.367129137188626,0.0865462580020218,-4.24199896869082,2.21537710351024e-05,0.00154644032251853
"Crk_ENSMUSG00000017776","CD11b+","DBP+FITC","UT",FALSE,1209.69350928236,0.366797163259661,0.0737311583180906,4.97479181972466,6.53177974956096e-07,0.000108315278878266
"Cdc123_ENSMUSG00000039128","CD11b+","DBP+FITC","UT",FALSE,352.072604097875,0.364646969022221,0.0970317060855957,3.75801873153247,0.000171264063305271,0.00639372241046807
"Rbm22_ENSMUSG00000024604","CD11b+","DBP+FITC","UT",FALSE,889.694324910483,-0.36421130942009,0.0798082651564476,-4.56357883116654,5.02889145930134e-06,0.000551438765807757
"Nedd1_ENSMUSG00000019988","CD11b+","DBP+FITC","UT",FALSE,1270.27769830958,0.363376677547976,0.0692911660512877,5.24419919963554,1.56962549144934e-07,3.70187452016708e-05
"Tmem18_ENSMUSG00000043061","CD11b+","DBP+FITC","UT",FALSE,1478.03114687698,0.361804247397244,0.0875216952918173,4.13388070456023,3.56688669905124e-05,0.0020352348675823
"Pdcl_ENSMUSG00000009030","CD11b+","DBP+FITC","UT",FALSE,479.897959388481,0.358093054964523,0.0919916367780097,3.89266967636045,9.91471092312129e-05,0.00427743199297098
"Ube3a_ENSMUSG00000025326","CD11b+","DBP+FITC","UT",FALSE,952.106203748716,0.357647631971861,0.0791067444787555,4.52107635484746,6.1525989218255e-06,0.000613476652416684
"Cln5_ENSMUSG00000022125","CD11b+","DBP+FITC","UT",FALSE,863.310675125103,0.355682091119091,0.0826276883092786,4.30463562998107,1.67260796011886e-05,0.00124135582382808
"H13_ENSMUSG00000019188","CD11b+","DBP+FITC","UT",FALSE,801.107249597819,-0.354599244212732,0.0836872884099404,-4.23719361626028,2.26330954107282e-05,0.00154644032251853
"Ccdc117_ENSMUSG00000020482","CD11b+","DBP+FITC","UT",FALSE,482.260872265855,0.353117939143162,0.0963230810536054,3.66597429484887,0.000246398676502391,0.00813962270115973
"Rab14_ENSMUSG00000026878","CD11b+","DBP+FITC","UT",FALSE,2551.49114579336,0.352377788052263,0.0866063149645197,4.06873087945865,4.7269906745912e-05,0.00255501298395554
"Unc93b1_ENSMUSG00000036908","CD11b+","DBP+FITC","UT",FALSE,958.939494856428,-0.350817694234673,0.0863348481872236,-4.0634541161629,4.83518305370282e-05,0.00259170695701758
"Vhl_ENSMUSG00000033933","CD11b+","DBP+FITC","UT",FALSE,4875.62535829514,0.348078680278024,0.0830929629508409,4.18902718012297,2.80152847278222e-05,0.00173874980594373
"Pak4_ENSMUSG00000030602","CD11b+","DBP+FITC","UT",FALSE,780.319725014412,-0.347627369563597,0.0771738424511996,-4.5044714442386,6.65383439901801e-06,0.000630510218542661
"Trio_ENSMUSG00000022263","CD11b+","DBP+FITC","UT",FALSE,4762.98379418723,-0.347112272729758,0.0784182107617549,-4.42642428790338,9.58079884003526e-06,0.000820008210397534
"Ncoa4_ENSMUSG00000056234","CD11b+","DBP+FITC","UT",FALSE,2769.89464167271,0.346763681397273,0.0705517995380694,4.91502248940031,8.87722684892487e-07,0.000138550012570058
"Lypla1_ENSMUSG00000025903","CD11b+","DBP+FITC","UT",FALSE,1128.26437885373,0.345725933914138,0.0839978158110126,4.1158919500001,3.85684967251919e-05,0.00217727370076841
"Reps1_ENSMUSG00000019854","CD11b+","DBP+FITC","UT",FALSE,634.950045808549,-0.344324052105182,0.0903183808482143,-3.81233641338013,0.000137659336807826,0.00559570476560599
"Trp53bp1_ENSMUSG00000043909","CD11b+","DBP+FITC","UT",FALSE,664.485257197167,-0.34417834048381,0.0932735920507101,-3.68998698256083,0.000224265527619972,0.00753205710326192
"Ghitm_ENSMUSG00000041028","CD11b+","DBP+FITC","UT",FALSE,5542.95169926608,0.343518031979626,0.0955529740374479,3.59505327217757,0.000324325205225953,0.00997699537119722
"Fnbp4_ENSMUSG00000008200","CD11b+","DBP+FITC","UT",FALSE,916.011275872709,-0.341964030677245,0.0948612365113962,-3.60488691960244,0.000312288873928493,0.00966274582799737
"Trappc3_ENSMUSG00000028847","CD11b+","DBP+FITC","UT",FALSE,549.633100747577,0.341534902732282,0.0906396136156918,3.76805338315294,0.000164525523724327,0.00619187724569603
"Suox_ENSMUSG00000049858","CD11b+","DBP+FITC","UT",FALSE,785.617082783019,0.3412432265558,0.0868010253806283,3.9313271365105,8.44782276218232e-05,0.00389811925978439
"Sema6d_ENSMUSG00000027200","CD11b+","DBP+FITC","UT",FALSE,8015.22214982509,-0.3405779636662,0.0820477506443025,-4.1509725859846,3.31065422735418e-05,0.00196687743298604
"Gpbp1_ENSMUSG00000032745","CD11b+","DBP+FITC","UT",FALSE,5071.00537489017,0.337466120719785,0.0848009975294329,3.97950649817129,6.90584725870388e-05,0.00334665556879563
"Ehd1_ENSMUSG00000024772","CD11b+","DBP+FITC","UT",FALSE,1865.91122689902,-0.3349632850081,0.088396881731338,-3.78931109839535,0.000151065634610491,0.00594987196505104
"Acot9_ENSMUSG00000025287","CD11b+","DBP+FITC","UT",FALSE,989.204346156387,0.334912489157498,0.0885879583691579,3.78056448441755,0.000156473184001276,0.00602852833016297
"Smek2_ENSMUSG00000020463","CD11b+","DBP+FITC","UT",FALSE,1850.4030467454,0.333832531664914,0.0648947305670205,5.14421631383685,2.68639857050877e-07,5.27976815348326e-05
"Ddx24_ENSMUSG00000041645","CD11b+","DBP+FITC","UT",FALSE,1035.33389885821,-0.332314933534192,0.0816908056660225,-4.06796004550131,4.7426510679284e-05,0.00255501298395554
"Spr_ENSMUSG00000033735","CD11b+","DBP+FITC","UT",FALSE,932.052481074537,0.329728116293279,0.0882495759441926,3.73631388893917,0.000186737543670344,0.00671812051177412
"Pygb_ENSMUSG00000033059","CD11b+","DBP+FITC","UT",FALSE,949.883141373365,0.329553289340777,0.0811616674086921,4.06045489037702,4.89771996181799e-05,0.00261203527410926
"Cse1l_ENSMUSG00000002718","CD11b+","DBP+FITC","UT",FALSE,649.342228816437,0.325199614681413,0.0880516188302545,3.69328376924372,0.000221376754076789,0.00748239328349352
"Wdtc1_ENSMUSG00000037622","CD11b+","DBP+FITC","UT",FALSE,815.133630758984,-0.323133638121542,0.0856068565966826,-3.77462333004368,0.00016024961367519,0.00613629397965407
"Adam23_ENSMUSG00000025964","CD11b+","DBP+FITC","UT",FALSE,17720.5165950937,0.321298392757469,0.0864452787568359,3.71678358122088,0.000201775140095481,0.00702111331748637
"Casp3_ENSMUSG00000031628","CD11b+","DBP+FITC","UT",FALSE,4155.27258979127,0.321191388636766,0.0590719435852375,5.4372917013185,5.40965346346524e-08,1.64036149165019e-05
"Gramd1a_ENSMUSG00000001248","CD11b+","DBP+FITC","UT",FALSE,1450.83527649828,-0.32091336854673,0.0745241311409162,-4.30616719220679,1.66107529506979e-05,0.00124135582382808
"Nedd4_ENSMUSG00000032216","CD11b+","DBP+FITC","UT",FALSE,2082.48870081468,-0.317291803310047,0.0672282808590348,-4.71961798302337,2.3628796728239e-06,0.000298538594853334
"Sh3pxd2a_ENSMUSG00000053617","CD11b+","DBP+FITC","UT",FALSE,1940.81532335271,-0.314739996158414,0.0742785598018988,-4.23729265884835,2.26231172460835e-05,0.00154644032251853
"Idh1_ENSMUSG00000025950","CD11b+","DBP+FITC","UT",FALSE,4053.87647610345,0.314358942825553,0.0785981047767574,3.99957408284116,6.34565820071259e-05,0.00317672030585673
"Icam1_ENSMUSG00000037405","CD11b+","DBP+FITC","UT",FALSE,9259.7960633597,-0.312839241477593,0.0756597925418422,-4.134814952137,3.55240761816405e-05,0.0020352348675823
"Kif3b_ENSMUSG00000027475","CD11b+","DBP+FITC","UT",FALSE,635.904886057015,0.311546742198009,0.0839428073436799,3.71141676168239,0.000206102444062765,0.00710183519103286
"Vps13a_ENSMUSG00000046230","CD11b+","DBP+FITC","UT",FALSE,1759.20253470838,0.306119852612781,0.0737575359692189,4.1503535684887,3.31962086390361e-05,0.00196687743298604
"Ncor1_ENSMUSG00000018501","CD11b+","DBP+FITC","UT",FALSE,2527.42838937464,-0.305957545597621,0.082503123888041,-3.70843588920116,0.000208543444616657,0.0071395857345696
"Edc4_ENSMUSG00000036270","CD11b+","DBP+FITC","UT",FALSE,748.643682413896,-0.305036031716349,0.0813849660699758,-3.74806363443189,0.000178205047574033,0.00654425664326369
"Napa_ENSMUSG00000006024","CD11b+","DBP+FITC","UT",FALSE,697.882508548353,-0.300046653880389,0.0751993096537964,-3.99001872838657,6.6068078287964e-05,0.00324620608736186
"Zc3hav1_ENSMUSG00000029826","CD11b+","DBP+FITC","UT",FALSE,2227.99761280854,-0.298863682243474,0.070389961010674,-4.24582821118702,2.17787450486494e-05,0.00153071404769084
"Zmynd15_ENSMUSG00000040829","CD11b+","DBP+FITC","UT",FALSE,2231.73653020087,-0.298559077314582,0.0799875397865688,-3.73256982414048,0.000189536132676455,0.00677184679529513
"Ccng2_ENSMUSG00000029385","CD11b+","DBP+FITC","UT",FALSE,5243.19273810598,0.298503322200228,0.0621742258187987,4.80107823248479,1.57813597046001e-06,0.000213763376118356
"Sri_ENSMUSG00000003161","CD11b+","DBP+FITC","UT",FALSE,3372.23000144695,0.298072533012496,0.0581731097464062,5.12388858549735,2.99297879387954e-07,5.77536071626247e-05
"Sept7_ENSMUSG00000001833","CD11b+","DBP+FITC","UT",FALSE,1607.28930766684,0.296971491039483,0.0745569212007705,3.98315121194159,6.80074534964365e-05,0.00331083992641138
"Rnf19b_ENSMUSG00000028793","CD11b+","DBP+FITC","UT",FALSE,15870.4211163863,-0.296931306485838,0.0715847976781223,-4.14796599441373,3.35442208018914e-05,0.00196687743298604
"Pnpla8_ENSMUSG00000036257","CD11b+","DBP+FITC","UT",FALSE,4555.21274811546,0.295526989395393,0.0597200286251707,4.94854065208593,7.4771974990864e-07,0.000118441040384782
"Sec11c_ENSMUSG00000024516","CD11b+","DBP+FITC","UT",FALSE,2700.77954261711,0.29477841469377,0.0704761210605644,4.18267081470686,2.88104403465354e-05,0.00175727128389529
"Psma1_ENSMUSG00000030751","CD11b+","DBP+FITC","UT",FALSE,1140.1650025545,0.290424020954097,0.0775246354563568,3.74621588665959,0.00017952211163879,0.00656989024421544
"Nabp1_ENSMUSG00000026107","CD11b+","DBP+FITC","UT",FALSE,8126.13668659404,0.290395018204811,0.0652397559097036,4.45119719035641,8.53928826099277e-06,0.000768029375541663
"Dpysl2_ENSMUSG00000022048","CD11b+","DBP+FITC","UT",FALSE,619.258098511954,-0.290310691691107,0.0804195280006533,-3.609952693191,0.000306252854255548,0.00950368871992435
"Bmf_ENSMUSG00000040093","CD11b+","DBP+FITC","UT",FALSE,2946.98980573987,0.290119832885475,0.0671960858158871,4.31751089907803,1.57798619028253e-05,0.00119622624553346
"Irf5_ENSMUSG00000029771","CD11b+","DBP+FITC","UT",FALSE,1941.78972165261,-0.2883082327426,0.0694989101902138,-4.14838494522461,3.34829049933856e-05,0.00196687743298604
